[31, 12, 8, 24, 36, 6, 14, 26, 49, 19, 37, 33, 7, 16, 18, 27, 46, 42, 47, 11, 29, 5, 0, 41, 22, 25, 40, 10, 43, 45, 23, 48, 13, 15, 9, 34, 2, 4, 1, 44, 20, 17, 38, 30, 32, 39, 35, 21, 3, 28]
[31, 12, 8, 24, 36, 6, 14, 26, 49, 19, 37, 33, 3, 16, 18, 27, 46, 42, 47, 11, 29, 5, 0, 41, 22, 25, 40, 10, 35, 45, 23, 48, 13, 15, 9, 34, 2, 4, 1, 44, 20, 17, 38, 30, 32, 39, 43, 21, 7, 28]
[24, 12, 8, 31, 36, 6, 14, 26, 49, 19, 37, 33, 7, 16, 18, 27, 46, 42, 47, 11, 29, 5, 0, 41, 22, 25, 40, 10, 35, 45, 23, 48, 13, 15, 9, 34, 2, 4, 1, 44, 20, 17, 38, 30, 32, 39, 43, 21, 3, 28]
[31, 12, 8, 24, 36, 6, 14, 26, 49, 19, 37, 33, 7, 16, 18, 27, 46, 42, 47, 11, 29, 5, 0, 41, 22, 25, 40, 10, 35, 45, 23, 48, 13, 15, 9, 34, 2, 4, 1, 44, 20, 17, 38, 30, 32, 39, 43, 21, 3, 28]
[31, 12, 8, 24, 36, 6, 14, 26, 49, 19, 42, 33, 7, 48, 18, 27, 46, 37, 47, 11, 29, 5, 0, 41, 22, 25, 40, 10, 35, 45, 23, 16, 13, 15, 9, 34, 2, 4, 1, 44, 20, 17, 38, 30, 32, 39, 43, 21, 3, 28]
